Province/State,Country/Region,Lat,Long,date,confirmed,recovered,death
NA,Iran,32.4279,53.688,2020-02-08,0,0,0
NA,Iran,32.4279,53.688,2020-02-09,0,0,0
NA,Iran,32.4279,53.688,2020-02-10,0,0,0
NA,Iran,32.4279,53.688,2020-02-11,0,0,0
NA,Iran,32.4279,53.688,2020-02-12,0,0,0
NA,Iran,32.4279,53.688,2020-02-13,0,0,0
NA,Iran,32.4279,53.688,2020-02-14,0,0,0
NA,Iran,32.4279,53.688,2020-02-15,0,0,0
NA,Iran,32.4279,53.688,2020-02-16,0,0,0
NA,Iran,32.4279,53.688,2020-02-17,0,0,0
NA,Iran,32.4279,53.688,2020-02-18,0,0,0
NA,Iran,32.4279,53.688,2020-02-19,2,0,2
NA,Iran,32.4279,53.688,2020-02-20,5,0,2
NA,Iran,32.4279,53.688,2020-02-21,18,0,4
NA,Iran,32.4279,53.688,2020-02-22,28,0,5
NA,Iran,32.4279,53.688,2020-02-23,43,0,8
NA,Iran,32.4279,53.688,2020-02-24,61,0,12
NA,Iran,32.4279,53.688,2020-02-25,95,0,16
NA,Iran,32.4279,53.688,2020-02-26,139,49,19
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-22,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-23,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-24,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-25,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-26,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-27,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-28,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-29,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-30,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-31,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-01,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-02,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-03,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-04,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-05,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-06,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-07,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-08,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-09,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-10,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-11,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-12,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-13,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-14,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-15,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-16,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-17,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-18,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-19,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-20,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-21,11,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-22,11,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-23,11,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-24,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-25,0,0,0
"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-26,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-22,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-23,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-24,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-25,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-26,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-27,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-28,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-29,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-30,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-31,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-01,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-02,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-03,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-04,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-05,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-06,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-07,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-08,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-09,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-10,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-11,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-12,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-13,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-14,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-15,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-16,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-17,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-18,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-19,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-20,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-21,5,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-22,5,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-23,5,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-24,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-25,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-26,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-22,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-23,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-24,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-25,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-26,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-27,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-28,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-29,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-30,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-31,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-01,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-02,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-03,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-04,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-05,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-06,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-07,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-08,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-09,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-10,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-11,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-12,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-13,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-14,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-15,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-16,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-17,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-18,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-19,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-20,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-21,4,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-22,7,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-23,7,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-24,7,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-25,7,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-26,7,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-22,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-23,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-24,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-25,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-26,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-27,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-28,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-29,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-30,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-31,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-01,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-02,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-03,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-04,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-05,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-06,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-07,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-08,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-09,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-10,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-11,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-12,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-13,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-14,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-15,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-16,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-17,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-18,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-19,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-20,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-21,2,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-22,2,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-23,2,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-24,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-25,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-26,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-22,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-23,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-24,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-25,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-26,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-27,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-28,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-29,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-30,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-31,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-01,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-02,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-03,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-04,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-05,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-06,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-07,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-08,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-09,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-10,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-11,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-12,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-13,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-14,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-15,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-16,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-17,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-18,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-19,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-20,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-21,1,0,0
NA,Lebanon,33.8547,35.8623,2020-02-22,1,0,0
NA,Lebanon,33.8547,35.8623,2020-02-23,1,0,0
NA,Lebanon,33.8547,35.8623,2020-02-24,1,0,0
NA,Lebanon,33.8547,35.8623,2020-02-25,1,0,0
NA,Lebanon,33.8547,35.8623,2020-02-26,2,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-22,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-23,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-24,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-25,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-26,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-27,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-28,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-29,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-30,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-31,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-01,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-02,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-03,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-04,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-05,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-06,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-07,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-08,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-09,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-10,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-11,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-12,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-13,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-14,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-15,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-16,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-17,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-18,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-19,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-20,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-21,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-22,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-23,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-24,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-25,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-26,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-22,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-23,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-24,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-25,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-26,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-27,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-28,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-29,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-30,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-31,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-01,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-02,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-03,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-04,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-05,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-06,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-07,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-08,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-09,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-10,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-11,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-12,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-13,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-14,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-15,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-16,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-17,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-18,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-19,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-20,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-21,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-22,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-23,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-24,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-25,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-26,1,0,0
NA,Iraq,33.2232,43.6793,2020-01-22,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-23,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-24,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-25,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-26,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-27,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-28,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-29,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-30,0,0,0
NA,Iraq,33.2232,43.6793,2020-01-31,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-01,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-02,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-03,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-04,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-05,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-06,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-07,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-08,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-09,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-10,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-11,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-12,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-13,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-14,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-15,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-16,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-17,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-18,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-19,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-20,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-21,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-22,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-23,0,0,0
NA,Iraq,33.2232,43.6793,2020-02-24,1,0,0
NA,Iraq,33.2232,43.6793,2020-02-25,1,0,0
NA,Iraq,33.2232,43.6793,2020-02-26,5,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-22,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-23,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-24,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-25,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-26,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-27,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-28,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-29,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-30,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-01-31,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-01,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-02,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-03,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-04,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-05,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-06,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-07,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-08,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-09,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-10,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-11,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-12,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-13,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-14,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-15,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-16,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-17,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-18,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-19,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-20,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-21,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-22,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-23,0,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-24,36,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-25,36,0,0
Unassigned Location (From Diamond Princess),US,37.0902,-95.7129,2020-02-26,42,0,0
NA,Oman,21.4735,55.9754,2020-01-22,0,0,0
NA,Oman,21.4735,55.9754,2020-01-23,0,0,0
NA,Oman,21.4735,55.9754,2020-01-24,0,0,0
NA,Oman,21.4735,55.9754,2020-01-25,0,0,0
NA,Oman,21.4735,55.9754,2020-01-26,0,0,0
NA,Oman,21.4735,55.9754,2020-01-27,0,0,0
NA,Oman,21.4735,55.9754,2020-01-28,0,0,0
NA,Oman,21.4735,55.9754,2020-01-29,0,0,0
NA,Oman,21.4735,55.9754,2020-01-30,0,0,0
NA,Oman,21.4735,55.9754,2020-01-31,0,0,0
NA,Oman,21.4735,55.9754,2020-02-01,0,0,0
NA,Oman,21.4735,55.9754,2020-02-02,0,0,0
NA,Oman,21.4735,55.9754,2020-02-03,0,0,0
NA,Oman,21.4735,55.9754,2020-02-04,0,0,0
NA,Oman,21.4735,55.9754,2020-02-05,0,0,0
NA,Oman,21.4735,55.9754,2020-02-06,0,0,0
NA,Oman,21.4735,55.9754,2020-02-07,0,0,0
NA,Oman,21.4735,55.9754,2020-02-08,0,0,0
NA,Oman,21.4735,55.9754,2020-02-09,0,0,0
NA,Oman,21.4735,55.9754,2020-02-10,0,0,0
NA,Oman,21.4735,55.9754,2020-02-11,0,0,0
NA,Oman,21.4735,55.9754,2020-02-12,0,0,0
NA,Oman,21.4735,55.9754,2020-02-13,0,0,0
NA,Oman,21.4735,55.9754,2020-02-14,0,0,0
NA,Oman,21.4735,55.9754,2020-02-15,0,0,0
NA,Oman,21.4735,55.9754,2020-02-16,0,0,0
NA,Oman,21.4735,55.9754,2020-02-17,0,0,0
NA,Oman,21.4735,55.9754,2020-02-18,0,0,0
NA,Oman,21.4735,55.9754,2020-02-19,0,0,0
